Age_Ind,Sex,Issue_Age_Band,Series_Key,x_col,x_value,Overall_Direction,Credible_Points,ExpDth_VBT2015_Cnt,Predicted_Rate_per_1000,Actual_Rate_per_1000,Expected_Rate_per_1000,Delta_from_Prior,Monotonicity_Flag
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,53,Up,88,57.90639917610314,5.1858183116685215,5.0301954832061515,4.481238578221022,0.4038127838631702,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,54,Up,88,53.7323141286406,5.634017610458028,5.9143665705782515,4.965509413160023,0.4481992987895067,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,55,Up,88,48.05348231211428,6.128127953873301,5.962506638817099,5.509984755851181,0.49411034341527316,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,56,Up,88,40.168442668935306,6.669607095098868,4.568837450779399,6.117436173510561,0.5414791412255671,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,57,Up,88,30.049144423586764,7.256332869552308,6.552033746448425,6.7890692522497575,0.5867257744534395,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,58,Up,88,24.52051821928762,7.887052738121276,6.137218827967216,7.524389304346257,0.6307198685689679,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,59,Up,88,25.86787216209086,8.604211538201795,7.448073082767361,8.376774015605916,0.7171588000805196,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,60,Up,88,27.067264714081826,9.381731943020517,6.884728004021649,9.317537768465309,0.7775204048187216,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,61,Up,88,27.975939929179727,10.198022466963357,8.487551390483393,10.32379251504301,0.8162905239428397,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,62,Up,88,29.044623741145184,11.088074394162454,7.482775581333137,11.438652699960521,0.8900519271990976,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,63,Up,88,30.43201403959392,12.059339559998577,7.080437616892379,12.674822174337516,0.9712651658361224,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,64,Up,88,30.990432066289937,13.108021765663427,8.147953691178131,14.028255852540678,1.04868220566485,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,65,Up,88,33.0290737463074,14.279052404514202,10.362338879161006,15.557202501092602,1.171030638850775,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,66,Up,88,35.93578114518095,15.601510871022409,13.478773672516287,17.298937885749005,1.3224584665082073,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,67,Up,88,40.61317605087242,17.023812054794735,16.530632897913424,19.181757260437177,1.4223011837723263,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,68,Up,88,46.16426398357725,18.619449738903793,15.68714934342316,21.29957951292904,1.5956376841090574,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,69,Up,88,52.084357097330205,20.404708504418746,18.633930636677434,23.671617009941198,1.7852587655149534,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,70,Up,88,58.69301509659271,22.433105669568622,17.519308942702573,26.3656683142542,2.028397165149876,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,71,Up,88,63.40334343729773,24.70736029948503,25.485578900662883,29.37947112249232,2.274254629916406,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,72,Up,88,66.82551135265385,27.34707655178937,22.622360438897108,32.86414792029013,2.6397162523043427,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,73,Up,88,68.75377474803827,30.470201991277747,31.184124211363017,36.965969857636196,3.1231254394883763,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,74,Up,88,71.58569280279335,34.10800033888932,37.874280643116045,41.71164029607519,3.6377983476115716,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,75,Up,88,74.278582891915,38.191344768307005,37.32817855160545,46.9946475381293,4.083344429417686,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,76,Up,88,73.54529678357358,42.971039033221864,45.50368007185137,53.12034374014431,4.779694264914859,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,77,Up,88,72.4699143623584,48.58617424314014,59.84566624749227,60.236254276583985,5.615135209918279,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,78,Up,88,69.53459878411377,54.654228493595454,59.500345762997576,67.82512574009968,6.068054250455312,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,79,Up,88,66.52707326483505,61.40898900312007,66.38223455173504,76.14165140528866,6.7547605095246155,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,80,Up,88,62.703110492555425,69.36223773833281,60.182110403666044,85.76376177991457,7.953248735212739,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,81,Up,88,58.14482707949355,78.34186709638105,69.62504682680358,96.38895971776512,8.979629358048243,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,82,Up,88,49.999494513089296,87.62681422960472,104.94111946967821,107.08169239023722,9.284947133223667,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,83,Up,88,41.04799104901031,97.7748051806164,112.55216426894681,118.46257003739657,10.147990951011678,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,84,Up,88,32.37993391684722,108.13629750724532,92.15074432902898,129.73195703314096,10.36149232662892,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,85,Up,88,24.32106661936268,117.58041274786882,91.92112744604432,139.7262415213857,9.444115240623503,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,86,Up,88,15.846425661817191,126.52026535017666,159.9642402256347,149.10949654615223,8.939852602307838,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,87,Up,88,9.673448697663842,136.65640231540897,65.89010617911957,159.3461404518341,10.13613696523231,OK
ALB,F,6-10,Age_Ind=ALB | Sex=F | Issue_Age_Band=6-10,Duration,88,Up,88,6.121927537024019,145.9585378146686,82.53639449561686,168.42727542313153,9.302135499259634,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,3,Up,93,11.123624224901617,0.07036240758799535,0.13884828596428597,0.08580534207435549,,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,4,Up,93,9.791265082428025,0.07434710826144574,0.1260259505123077,0.08813953490935432,0.0039847006734503865,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,5,Up,93,8.623016437459027,0.0741901311872967,0.059527022067636534,0.08555041496036934,-0.00015697707414903672,Review
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,6,Up,93,8.504434202351318,0.0792825323497104,0.08369635022654207,0.08897376293482236,0.005092401162413704,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,7,Up,93,7.472035452558925,0.07320740940076156,0.06423952398408794,0.08000000011076909,-0.006075122948948838,Review
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,8,Up,93,7.373842125093161,0.07513799669680529,0.09764244914558357,0.08000000052299677,0.0019305872960437287,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,9,Up,93,7.362407298080525,0.07707550338280125,0.14125814526004948,0.07999999996737747,0.00193750668599596,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,10,Up,93,7.407380133319292,0.07901734488656502,0.11880043646523492,0.07999999935474927,0.0019418415037637665,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,11,Up,93,7.626896020552321,0.08096082408291445,0.13635953492356498,0.07999999955945407,0.0019434791963494347,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,12,Up,93,8.918203162080088,0.0932660252624291,0.11100890911958318,0.09000000039357525,0.012305201179514641,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,13,Up,93,12.354842749286915,0.1272620386956663,0.11655348675976537,0.12000000006649963,0.0339960134332372,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,14,Up,93,17.118802302775745,0.1735449777280605,0.2430076542757391,0.15999999967721748,0.046282939032394194,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,15,Up,93,26.601636207995337,0.2660802432461338,0.27066004282540457,0.23999999984272832,0.09253526551807328,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,16,Up,93,39.330474361194085,0.39637909860220216,0.3292612196232137,0.3499999988250352,0.1302988553560684,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,17,Up,93,55.46599590235382,0.5665121208485114,0.5300544830626007,0.4899999964262414,0.17013302224630927,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,18,Up,93,74.06389559759054,0.7666958936040458,0.5792295891176908,0.6499999972037565,0.20018377275553434,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,19,Up,93,87.07729871165952,0.9260202877173819,0.7427883140798802,0.769999998865044,0.1593243941133361,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,20,Up,93,94.32027767389081,1.0293178748295833,0.8015243584920387,0.84000000061507,0.10329758711220138,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,21,Up,93,97.86657961470019,1.0855441813303692,0.9156343288591329,0.8699999994489795,0.05622630650078597,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,22,Up,93,99.03874142149994,1.117335588132502,0.8885411738565857,0.879999995599384,0.03179140680213277,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,23,Up,93,99.52508560111278,1.1362349566540557,1.1936689058937229,0.8800000002848845,0.018899368521553717,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,24,Up,93,99.38952017999964,1.1546798167938819,1.133318678371889,0.8799999973001045,0.018444860139826158,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,25,Up,93,98.60121828512047,1.1726301019794145,1.3565755314687447,0.880000000648704,0.017950285185532655,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,26,Up,93,95.39053058036416,1.1900457217561244,1.1439290582370267,0.8799999984800505,0.017415619776709912,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,27,Up,93,89.85450867736404,1.193172127897324,1.2877483980082978,0.8699999970157761,0.0031264061411995225,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,28,Up,93,83.33861823702136,1.1953155027436446,1.51694380246058,0.8600000029950873,0.002143374846320656,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,29,Up,93,77.14434686633012,1.1823828625370785,1.2086433183150422,0.8399999944663774,-0.012932640206566148,Review
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,30,Up,93,74.5301984461912,1.1965875547751306,1.4989897032633284,0.8400000003985949,0.014204692238052097,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,31,Up,93,73.83897074928564,1.238907041490645,1.6305752714713155,0.859999998390564,0.04231948671551433,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,32,Up,93,76.2754524904276,1.3102183995931884,1.5221148624051906,0.8999999990105492,0.07131135810254352,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,33,Up,93,82.01891942958605,1.4259910162750882,1.6911951741010576,0.9700000050650308,0.11577261668189975,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,34,Up,93,89.68980090483501,1.5576084429013388,2.0018998787168116,1.0500000090849368,0.13161742662625064,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,35,Up,93,99.23548249123905,1.6902406877033203,1.7308325087931455,1.1299999942211156,0.13263224480198144,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,36,Up,93,111.60698063790278,1.8537477765642283,1.81843464710898,1.2300000027344455,0.16350708886090803,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,37,Up,93,121.27100910071249,2.0180783734773877,1.9960252885145906,1.3300000051027756,0.16433059691315943,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,38,Up,93,128.79255866582298,2.197973157735418,1.6771155236333937,1.4399999964461088,0.17989478425803007,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,39,Up,93,135.14131202361932,2.3777105926018844,2.1447919758084253,1.5500000087084564,0.17973743486646665,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,40,Up,93,142.41642451923235,2.5719723189437844,1.9934498460838779,1.6699999972804702,0.19426172634189998,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,41,Up,93,153.92672214190588,2.7955501677189254,1.9754854525945242,1.8100000021243723,0.22357784877514097,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,42,Up,93,165.52704275797169,2.9858124620102275,2.122070178303549,1.9300000062608142,0.19026229429130215,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,43,Up,93,174.88493761537484,3.126165240365294,2.1021821810867007,2.019999997777474,0.14035277835506665,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,44,Up,93,182.68348533725566,3.2002678785384733,2.288876841259677,2.0699999944012193,0.07410263817317908,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,45,Up,93,193.67672830825177,3.284825736204053,2.4084979074678166,2.129999976509759,0.08455785766557966,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,46,Up,93,208.59078314670842,3.3636914909836726,2.6982496075573037,2.1899999951971854,0.07886575477961966,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,47,Up,93,226.54889473423464,3.4362953464663177,2.900036202227714,2.249999987342315,0.07260385548264514,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,48,Up,93,245.22423731199387,3.487335206553218,3.404638975598665,2.2999999892944096,0.0510398600869002,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,49,Up,93,265.24332242825403,3.547283414740712,2.971761884418195,2.3599999870920096,0.059948208187494245,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,50,Up,93,282.08349432217983,3.645577239988709,3.517575538320904,2.4499999984982304,0.09829382524799701,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,51,Up,93,294.3240099755667,3.780821305493952,3.763437460269824,2.5700000106702485,0.1352440655052427,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,52,Up,93,311.3682166994222,3.9513853198716857,3.564140285576336,2.720000011731552,0.17056401437773383,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,53,Up,93,313.53519565561874,4.155456440067498,3.866232598742733,2.8999999863563013,0.2040711201958123,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,54,Up,93,293.96261817822233,4.376971060888217,4.038948915074031,3.099999994159929,0.22151462082071927,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,55,Up,93,272.3687372707882,4.642360229045226,3.7769385500962347,3.339999946880107,0.2653891681570091,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,56,Up,93,244.19708749747497,4.948899853348009,5.010543001348592,3.620000022811192,0.3065396243027827,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,57,Up,93,206.2358760357638,5.280388265685036,4.497180798675406,3.930000091974738,0.33148841233702697,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,58,Up,93,173.1960384399281,5.6611863496592845,5.275928972817347,4.289999986771847,0.3807980839742484,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,59,Up,93,138.3319026480749,6.100841823105098,6.0265925450533695,4.710000074813202,0.43965547344581335,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,60,Up,93,86.61093479968986,6.595305074671943,6.411776884359515,5.1899999035646776,0.49446325156684523,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,61,Up,93,57.25757915977192,7.165594795423978,6.025403284148661,5.750000091861528,0.5702897207520348,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,62,Up,93,60.92916947598496,7.794320620388278,7.9580931099600525,6.3800000500318985,0.6287258249643006,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,63,Up,93,64.72798554839392,8.489292805752152,10.405854465313505,7.089999973152661,0.6949721853638735,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,64,Up,93,67.32916601989564,9.25769047226727,8.320168485598048,7.89000007437091,0.7683976665151189,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,65,Up,93,69.54331279291364,10.060160589011218,10.946415513007404,8.749999976807771,0.8024701167439474,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,66,Up,93,67.62256347030598,10.894405989903387,11.725967635388672,9.669999886278344,0.8342454008921685,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,67,Up,93,66.94859389503836,11.7585589932593,12.726182171144686,10.650000025128039,0.8641530033559128,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,68,Up,93,64.6193672520094,12.651201182539213,13.929724738653134,11.689999981901655,0.892642189279913,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,69,Up,93,62.95670549075294,13.635047790179128,14.083488126924687,12.850000207091496,0.983846607639915,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,70,Up,93,63.978864409946254,14.758007430244684,15.071227047435967,14.179999878815005,1.122959640065556,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,71,Up,93,64.37249787777546,16.07511380480612,16.38246215355773,15.740000152427337,1.317106374561435,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,72,Up,93,62.81531489713234,17.607986255401013,16.77297969523811,17.560000021993147,1.532872450594894,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,73,Up,93,59.07990654127207,19.3973744149891,16.663872092895097,19.69000011727908,1.7893881595880856,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,74,Up,93,54.54035055580607,21.41471957111513,17.83706910822504,22.110000046607567,2.01734515612603,OK
ALB,M,0,Age_Ind=ALB | Sex=M | Issue_Age_Band=0,Duration,75,Up,93,54.6049546309514,23.625397829349666,19.521488689571758,24.790000098202245,2.2106782582345375,OK
